Barmaid,,Barmaid ,,Cameriera,,Schankmaid,,Camarera,,酒場の女,,여성 바텐더,,酒保,,,,+50% effect from healing items,,+50 % d'effet pour les objets de soin.,,+50% effetto degli oggetti curativi,,+50 % Wirkung von Heilgegenständen,,+50 % de efecto de los objetos curativos.,,復アイテムの効果+50％,,치유 아이템 효과 +50%,,50% 治愈道具的效果,
Soulfire,,Âme enflammée ,,Spirito fiammeggiante,,Seelenfeuer,,Alma de fuego,,魂の火,,영혼의 불,,灵魂之火,,,,Elias has a small independent crit chance,,Elias a une petite chance indépendante d'infliger des dégâts critiques.,,Elias ha una piccola probabilità indipendente di sferrare un colpo critico,,Elias hat eine geringe eigenständige Chance auf kritischen Treffer,,Elias adquiere una pequeña probabilidad de crítico independiente.,,リアスは、小さな独立した数値の必殺チャンスを持つ,,엘리아가 약간의 독립적 치명타 가능성을 가집니다,,利亚斯有很小的独立暴击几率,
Fierce Momentum,,Charge vaillante ,,Slancio feroce,,Gefährlicher Schwung,,Impulso feroz,,苛烈攻勢,,격렬한 모멘텀,,猛烈势头,,,,Damage increased by tiles moved this turn.,,Dégâts augmentés par le nombre de cases parcourues ce tour.,,i danni aumentano a seconda delle caselle di cui si è mossa in questo turno,,Schaden erhöht sich um die in dieser Runde zurückgelegten Felder,,el daño aumenta según las casillas que se haya movido en el turno actual.,,動したマスの分だけ、そのターンのダメージが増加する,,이번 턴에 이동한 타일에 따라 대미지가 증가합니다.,,回合移动的格子会增加伤害效果。,
Vindication,,Justification ,,Vendetta,,Rechtfertigung,,Vindicación,,正当の証,,해명,,辩护,,,,Magic increased by 20% of Strength,,Magie augmentée de 20 % de la force,,magia +20% del valore di forza,,Magie steigt um 20 % der Kraft,,la magia aumenta en un 20 % de la fuerza.,,力が筋力の20％分増加する,,마법이 힘의 20% 증가합니다,,法增加了 20% 的力量,
Ferret's Fury,,Furie du furet ,,Furia del furetto,,Wieselwut,,Furia del hurón,,フェレットの怒り,,페렛의 분노,,雪貂之怒,,,,15% chance for butter to attack too,,Margarine a aussi 15 % de chance d'attaquer.,,15% di probabilità che anche Burro attacchi,,15 % auf zusätzlichen Angriff von Butter,,15 % de probabilidad de que Mantequilla ataque también.,,5％の確率でバターも攻撃に参加する,,버터도 공격할 확률 15%,,油也有 15% 的攻击几率,
Sweet Talker,,Beau parleur ,,Melliflua,,Süßholz raspeln,,Conversador agradable,,甘い誘惑,,아첨꾼,,甜言蜜语,,,,Hit chance +15% when in melee range,,Probabilité de toucher l'adversaire +15 % au corps à corps.,,+15% di probabilità di colpire in mischia,,Trefferchance +15 % in Nahkampfreichweite,,+15 % de probabilidad de impacto cuando está en distancia de cuerpo a cuerpo.,,接射程の敵に命中率+15％,,근거리일 때 적중 확률 +15%,,战范围内命中率提升 +15%,
Midnight Intel,,Espionnage de nuit ,,Intelletto notturno,,Mitternachtsinfo,,Información de medianoche,,極秘助言,,한밤중의 정보,,午夜情报,,,,Allies within 2 tiles gain +8% Mastery,,Les alliés à 2 de portée gagnent +8 % de maitrise.,,+8% maestria degli alleati entro 2 caselle,,Verbündete innerhalb von 2 Feldern erhalten +8 % Meisterschaft,,los aliados a menos de 2 casillas obtienen un 8 % de maestría adicional.,,マス以内にいる味方の熟練度+8％,,2타일 이내의 동맹군이 숙달 +8% 획득,, 格内盟友获得 +8% 精通值,
Royal Decree,,Décret royal ,,Decreto reale,,Königlicher Erlass,,Real decreto,,王家の政令,,칙령,,皇家法令,,,,Attacking leaves a mark on enemies increasing damage taken by %,,Les attaques marquent l'ennemi et augmentent le % des dégâts subséquents infligés.,,attaccando lascia un marchio sui nemici che aumenta i danni subiti del 10%,,Angriffe hinterlasse eine Markierung beim Gegner und erhöhen den erlittenen Schaden um %,,"los enemigos quedan marcados al atacarlos, lo que aumenta porcentualmente el daño que reciben.",,撃すると敵にマークが残り、受けるダメージが[X]％増加する,,공격 시 적에게 표식을 남기고 받는 대미지 %를 증가시킵니다,,击会在敌人身上留下印记，从而使受到的伤害增加 %,
Royal Grace,,Grâce royale ,,Grazia reale,,Königliche Gnade,,Gracia real,,王家の品格,,성은,,皇家恩典,,,,Move +1,,Mouvement +1.,,+1 movimento,,Bewegung +1,,+1 de movimiento.,,動+1,,이동 +1,,动范围增加 +1,
Killer Instinct,,Instinct du tueur ,,Istinto omicida,,Killerinstinkt,,Instinto asesino,,直感の囁き,,킬러 본능,,杀手本能,,,,Crit Modifier increased against full health enemies,,Le modificateur de dégâts critiques est augmenté contre des ennemis à PV max.,,il modificatore colpo critico aumenta contro i nemici con tutta la salute,,Krit-Modifikator steigt gegen Feinde mit vollen LP,,el modificador de crítico aumenta contra enemigos con plena salud.,,Pが最大の敵に対し、必殺修正値が増加する,,치명타 조정자가 완전 체력 적에 대해 증가합니다,,生命值满格的敌人的暴击力量调整增加,
Battle Maiden,,Combattante ,,Fanciulla guerriera,,Schildmaid,,Doncella de batalla,,戦乙女,,전투 첫 무대,,战斗少女,,,,Allies within 2 tiles gain +8% power,,Les alliés à 2 cases de portée gagnent +8 % de puissance.,,+8% potenza degli alleati entro 2 caselle,,Verbündete innerhalb von 2 Feldern erhalten +8 % Macht,,los aliados a menos de 2 casillas obtienen un 8 % de poder adicional.,,マス以内にいる味方の威力+8％,,2타일 이내의 동맹군이 +8% 파워를 획득합니다,, 格内盟友获得 +8% 的能量,
Born Heir,,Héritier ,,Erede,,Erbe,,Heredera de nacimiento,,後継者,,계승자,,天生传承,,,,HP increased by half of mastery,,PV augmentés par la moitié de la maitrise.,,i PS aumentano della metà della maestria,,LP steigen um die Hälfte der Meisterschaft,,los PS aumentan la mitad de la maestría.,,Pが熟練度の半分だけ増加する,,HP가 숙달의 절반만큼 증가,,助一半精通值提升生命值,
Literally the Best,,"Le meilleur, point barre ",,Letteralmente il migliore,,An der Spitze,,Literalmente la mejor,,最高の男,,말 그대로 최고,,字面上最好的,,,,Every unit with a lower level increases crit,,Chaque unité de niveau inférieur augmente les dégâts critiques.,,aumenta colpo critico di ogni unità con un livello più basso,,jede Einheit mit niedrigerem Level erhöht Krit,,cada unidad con un nivel más bajo aumenta el crítico.,,分よりレベルが低いすべてのユニットの必殺率を増加させる,,레벨이 낮은 모든 유닛의 치명타가 증가합니다,,个带较低级别的单位都会增加暴击率,
Pull Up,,Rapprochement ,,Prerogativa,,Näherrücken,,Levantar el vuelo,,見事な静止,,오르막,,上拉,,,,Accuracy +20% after moving,,Précision +20 % après mouvement.,,+20% precisione dopo essersi mosso,,Präzision +20 % nach Bewegung,,+20 % de precisión después de moverse.,,動すると、命中+20％,,이동 후 정확도 20% 증가,,动后准确度提升 +20%,
Eternal Resolve,,Détermination infinie ,,Risolutezza eterna,,Ewiger Entschluss,,Determinación eterna,,永遠の決意,,영원한 다짐,,永恒的决心,,,,Grants adjacent allies +15% fortitude,,Confère +15 % de courage aux alliés adjacents.,,+15% tempra agli alleati adiacenti,,gewährt benachbarten Verbündeten +15 % Standhaftigkeit,,otorga a los aliados adyacentes un 15 % de fortaleza adicional.,,接する味方の精神力+15％,,인접한 동맹군에게 +15% 의지 부여,,予相邻盟友 +15% 勇气,
Inner Strength,,Force intérieure ,,Forza interiore,,Innere Kraft,,Fuerza interior,,内なる強さ,,내면의 힘,,内在力量,,,,Healed for 10% of crit damage,,soigné de 10 % des dégâts critiques.,,si guarisce per il 10% dei danni dei colpi critici,,Heilt um 10 % von kritischem Schaden,,se cura en un 10 % del daño crítico.,,殺ダメージの際、10％回復する,,치명타 대미지의 10% 치유,,愈恢复 10% 的暴击伤害,
Chaotic Energy,,Énergie du chaos ,,Energia caotica,,Chaotische Energie,,Energía caótica,,混沌の力,,혼돈 에너지,,混乱能量,,,,Allies within 2 tiles gain 8% crit,,Les alliés à 2 cases de portée gagnent +8 % de dégâts critiques.,,+8% colpo critico agli alleati entro 2 caselle,,Verbündete innerhalb von 2 Feldern erhalten +8 % Krit,,los aliados a menos de 2 casillas obtienen un 8 % de crítico.,,マス以内にいる味方の必殺率+8％,,2타일 이내의 동맹군이 8% 치명타를 획득합니다,, 格内盟友获得 8% 暴击能量,
Sailor's Swerve,,Tangage du marin ,,Schivata del marinaio,,Seemansgang,,Desvío del marinero,,船乗りの舵さばき,,항해자의 탈선,,水手转向,,,,8% standalone chance to dodge,,8 % de chance séparée d'esquiver.,,8% di probabilità di schivare,,"8 % Chance, allein auszuweichen",,8 % de probabilidad independiente de esquivar.,,％の独立した回避率を持つ,,8%의 단독 회피 확률,,% 的独立闪避几率,
Diplomatic Immunity,,Immunité diplomatique ,,Immunità diplomatica,,Diplomatische Immunität,,Inmunidad diplomática,,外交特権,,외교관 면책 특권,,策略免疫,,,,Defetaing an enemy grants +30% dodge for a turn,,Éliminer un ennemi confère +30 % d'esquive pour 1 tour.,,sconfiggere un nemico fornisce +30% schivata per un turno,,Sieg über einen Gegner gewährt für 1 Runde +30 % Ausweichen,,vencer a un enemigo otorga un 30 % de evasión adicional durante un turno.,,を倒すと、1ターンの間回避率+30％,,적을 물리치면 한 턴 동안 +30% 회피가 부여됩니다,,败敌人获得一回合内 +30% 躲避能量,
Ancient Blood,,Sang des anciens ,,Sangue antico,,Uraltes Blut,,Sangre antigua,,古代の血脈,,고대의 혈통,,远古之血,,,,Can't take more than 30% of max HP in one hit,,Ne peut pas perdre plus de 30 % des PV max en un coup.,,non può subire danni superiori al 30% dei PS totali in un singolo colpo,,Erleidet nicht mehr als 30 % der max. LP Schaden pro Treffer,,impide quitar más del 30 % de los PS máximos con un solo golpe.,,回の攻撃から最大HPの30％以上のダメージは受けない,,한 번의 적중이 최대 HP의 30%를 넘을 수 없습니다,,击不能消耗超过最大生命值的 30%,
Might of the Mountain,,Force de montagne ,,Forza della montagna,,Berggewalt,,Poder de la montaña,,山の如く,,산의 힘,,山之威,,,,Damage increased by 20% of level,,Dégâts augmentés de 20 % du niveau.,,danni +20% del livello,,Schaden steigt um 20 % des Levels,,el daño aumenta en un 20 % del nivel.,,えるダメージがレベルの20％分増加する,,대미지가 레벨의 20% 증가합니다,,害提升 20% 的等级,
Lethal Expertise,,Expertise mortelle ,,Competenza letale,,Tödliches Wissen,,Experiencia letal,,急所の知識,,치명적인 전문성,,致命专长,,,,Mastery further increases armor penetration,,La maitrise augmente la pénétration d'armure.,,maestria aumenta ulteriormente la penetrazione armatura,,Meisterschaft erhöht Durchschlagskraft weiter,,la maestría aumenta aún más la penetración de armadura.,,練度により、鎧の貫通力が増加する,,숙달이 갑옷 관통력을 더욱 증가시킵니다,,通进一步增加护甲穿透能力,
Unnoticed,,Furtif ,,Invisibile,,Unbemerkt,,Desapercibido,,隠れ身,,무시,,不起眼,,,,Less likely to be attacked by enemies,,Moins susceptible d'être pris pour cible par les ennemis.,,meno probabile che venga attaccata dai nemici,,Wahrscheinlichkeit der Angriffe von Gegnern sinkt,,reduce la probabilidad de ser atacado por los enemigos.,,に狙われる確率が低くなる,,적에게 공격받을 가능성이 작음,,太可能被敌人攻击,
Competitor,,Compétiteur ,,Concorrente,,Rivale,,Competidor,,闘争心,,경쟁자,,竞争者,,,,"Kills grant 3% crit chance, stacking in level",,"Les éliminations confèrent +3 % de chance de critique, s'accumule par niveau.",,"le uccisioni forniscono 3% di probabilità di colpo critico, accumulandosi di livello",,"getötete Gegner gewähren 3 % Krit-Chance, stapelbar pro Level",,"las muertes otorgan un 3 % de probabilidad de crítico, acumulándose en el nivel.",,を撃破すると必殺率が3％上がる。レベルが上がらない限り効果は累積,,사살이 3% 치명타 확률을 부여하고 레벨에 따라 중첩됩니다,,杀赋予 3% 暴击率，等级叠加,
Eternal Poise,,Calme éternel ,,Compostezza eterna,,Ewige Balance,,Equilibrio eterno,,永遠の均衡,,영원한 평정,,永恒平稳,,,,Defense increased by 10% of Magic,,Défense augmentée de 10 % de la magie.,,difesa +10% del valore di magia,,Verteidigung steigt um 10 % der Magie,,la defensa aumenta en un 10 % de la magia.,,御力が魔力の10％分増加する,,방어가 마법의 10% 증가,,御增加 10% 的魔法力量,
Deafening Silence,,Silence assourdissant ,,Silenzio assordante,,Betäubende Stille,,Silencio ensordecedor,,完全なる静寂,,묵묵부답,,震耳欲聋的沉默,,,,Fortitude +25%,,Courage +25 %.,,+25% tempra,,Standhaftigkeit + 25 %,,+25 % de fortaleza.,,神力+25％,,의지 +25%,,气增加 +25%,
Critical,,Crit,,Crit,,Krit.,,CRÍT,,必殺,,치명타,,爆击,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethe's Chill,Aspect of Ice,Sang Froid d'Aethe ,Aspect de la Glace,Brivido di Aethe,Cimelio del ghiaccio,Aethes Kühle,Aspekt Eis,El frío de Aethe,aspecto de hielo,アーセの寒気,結の霊石,애테의 냉기,얼음의 상,艾瑟的寒意,之相力,,,Grants 40% resistance to fire magic.,,Confère 40 % de résistance à la magie du feu.,,Fornisce il 40% di resistenza alla magia del fuoco,,Gewährt 40 % Widerstand gegen Feuermagie,,Otorga un 40 % de resistencia a la magia de fuego.,,火炎魔法に対して40％の耐性を付与する,,화염 마법에 40% 저항력을 부여합니다,,获得 40% 的火焰魔法抗性。
Cassara's Blaze,Aspect of Flame,Déflagration de Cassara ,Aspect de la Flamme,Vampata di Cassara,Cimelio del fuoco,Cassaras Lohe,Aspekt Flamme,El incendio de Cassara,aspecto de llama,カッサラの業火,焼の霊石,카사라의 섬광,불꽃의 상,卡萨拉烈焰,焰相力,,,10% chance to do 1.5x damage,,"10 % de chance de multiplier les dégâts par 1,5",,"10% di probabilità di infliggere danni x1,5",,"10 % Chance, 1,5fachen Schaden zu verursachen",,"10 % de probabilidad de infligir daño x1,5.",,10％の確率で1.5倍のダメージを与える,,10% 확률로 1.5배 대미지,,10% 的机会造成 1.5x 伤害
Izn's Hope,Aspect of Peace,Espérance ,Aspect de la Paix,Speranza di Izn,Cimelio della pace,Izns Hoffnung,Aspekt Frieden,La esperanza de Izn,aspecto de paz,イズンの希望,和の霊石,이즌의 희망,평화의 상,伊兹恩之希望,平相力,,,Grants 40% resistance to holy magic,,Confère 40 % de résistance à la magie sainte.,,Fornisce il 40% di resistenza alla magia sacra,,Gewährt 40 % Widerstand gegen heilige Magie,,Otorga un 40 % de resistencia a la magia sagrada.,,光魔法に対して40％の耐性を付与する,,신성 마법에 40% 저항력을 부여합니다,,获得 40% 的神圣魔法抗性
Pelagiel's Flash,Aspect of Lightning,Foudre de Pelagiel ,Aspect de l'Éclair,Bagliore di Pelagiel,Cimelio del fulmine,Pelagiels Blitzlicht,Aspekt Blitz,El destello de Pelagiel,aspecto de rayo,ペラギエルの閃光,撃の霊石,펠라기엘의 섬광,번개의 상,佩拉吉尔之闪光,电相力,,,"If doubling, second attack deals 25% increased damage",,"En cas de double attaque, la deuxième inflige 25 % de dégâts supplémentaires",,"In caso di doppio attacco, i danni inflitti con il secondo attacco aumentano del 25%",,Bei Doppelangriff fügt der zweite Angriff 25 % mehr Schaden zu,,"En ataques dobles, el segundo ataque inflige un 25 % más de daño.",,2回攻撃の時、2回目でダメージが25％増加する,,"이중 공격일 경우, 두 번째 공격은 25% 증가한 대미지를 입힙니다",,如果加倍，第二次攻击造成的伤害提高 25%
Prisbel's Rumble,Aspect of Thunder,Vacarme de Prisbel ,Aspect du Tonnerre,Boato di Prisbel,Cimelio del tuono,Prisbels Grollen,Aspekt Donner,El estruendo de Prisbel,aspecto de trueno,プリズベルの雷鳴,妻の霊石,프리스벨의 고성,천둥의 상,普里斯贝尔的隆隆声,霆相力,,,Grants 40% resistance to storm magic.,,Confère 40 % de résistance à la magie des tempêtes.,,Fornisce il 40% di resistenza alla magia del fulmine,,Gewährt 40 % Widerstand gegen Sturmmagie,,Otorga un 40 % de resistencia a la magia de tormenta.,,嵐魔法に対して40％の耐性を付与する,,폭풍 마법에 40% 저항력을 부여합니다,,获得 40% 的风暴魔法抗性。
Shamac's Tide,Aspect of the Sea,Marée de Shamac ,Aspect de l'Océan,Marea di Shamac,Cimelio del mare,Shamacs Gezeiten,Aspekt Meer,La marea de Shamac,aspecto de mar,シャマックの潮汐,洋の霊石,샤맥의 조수,바다의 상,沙麦克之潮,海相力,,,Dodging heals 5 HP,,Esquiver soigne de 5 PV,,Schivare guarisce 5 PS,,Ausweichen heilt 5 TP,,Al esquivar se curan 5 PS,,攻撃を回避すると、HPを5回復する,,회피하면 5 HP가 치유됩니다,,躲闪治疗 5 的生命值
Yl'mar's Faith,Aspect of Conviction,Foi de Yl'mar,Aspect de la Conviction,Fede di Yl'mar,Cimelio della condanna,Yl‘mars Glaube,Aspekt Überzeugung,La fe de Yl'mars,aspecto de convicción,イルマーの信仰,念の霊石,일마르스의 믿음,신념의 상,伊尔马尔斯信仰,念相力,,,Grants 40% resistance to arcane magic,,Confère 40 % de résistance à la magie des arcanes,,Fornisce il 40% di resistenza alla magia arcana,,Gewährt 40 % Widerstand gegen arkane Magie,,Otorga un 40 % de resistencia a la magia arcana.,,呪術魔法に対して40％の耐性を付与する,,비전 마법에 40% 저항력을 부여합니다,,获得 40% 对奥术魔法的抗性
